slice_file_name,['class']
29721-4-0-14,['drilling']
29721-4-0-2,['drilling']
29721-4-0-3,['drilling']
29721-4-0-4,['drilling']
29721-4-0-5,['drilling']
29721-4-0-6,['drilling']
29721-4-0-7,['drilling']
29721-4-0-8,['drilling']
29721-4-0-9,['drilling']
29722-4-0-0,['drilling']
29722-4-0-1,['drilling']
29722-4-0-2,['drilling']
29722-4-0-3,['drilling']
29722-4-0-4,['drilling']
29722-4-0-5,['drilling']
29722-4-0-6,['drilling']
29932-1-0-0,['car_horn']
29932-1-1-0,['car_horn']
29936-3-0-0,['dog_bark']
29936-3-1-0,['dog_bark']
29936-3-2-0,['dog_bark']
29936-3-3-0,['dog_bark']
29937-3-0-14,['dog_bark']
29937-3-0-4,['dog_bark']
29937-3-0-6,['dog_bark']
29937-3-0-8,['dog_bark']
30204-0-0-0,['air_conditioner']
30204-0-0-1,['air_conditioner']
30204-0-0-10,['air_conditioner']
30204-0-0-11,['air_conditioner']
30204-0-0-12,['air_conditioner']
30204-0-0-13,['air_conditioner']
30204-0-0-2,['air_conditioner']
30204-0-0-3,['air_conditioner']
30204-0-0-4,['air_conditioner']
30204-0-0-5,['air_conditioner']
30204-0-0-6,['air_conditioner']
30204-0-0-7,['air_conditioner']
30204-0-0-8,['air_conditioner']
30204-0-0-9,['air_conditioner']
30206-7-0-0,['jackhammer']
30206-7-0-1,['jackhammer']
30206-7-0-10,['jackhammer']
30206-7-0-11,['jackhammer']
30206-7-0-12,['jackhammer']
30206-7-0-13,['jackhammer']
30206-7-0-14,['jackhammer']
30206-7-0-15,['jackhammer']
30206-7-0-16,['jackhammer']
30206-7-0-17,['jackhammer']
30206-7-0-18,['jackhammer']
30206-7-0-19,['jackhammer']
30206-7-0-2,['jackhammer']
30206-7-0-20,['jackhammer']
30206-7-0-21,['jackhammer']
30206-7-0-22,['jackhammer']
30206-7-0-23,['jackhammer']
30206-7-0-24,['jackhammer']
30206-7-0-25,['jackhammer']
30206-7-0-26,['jackhammer']
30206-7-0-27,['jackhammer']
30206-7-0-28,['jackhammer']
30206-7-0-29,['jackhammer']
30206-7-0-3,['jackhammer']
30206-7-0-30,['jackhammer']
30206-7-0-31,['jackhammer']
30206-7-0-32,['jackhammer']
30206-7-0-33,['jackhammer']
30206-7-0-34,['jackhammer']
30206-7-0-35,['jackhammer']
30206-7-0-36,['jackhammer']
30206-7-0-37,['jackhammer']
30206-7-0-38,['jackhammer']
30206-7-0-39,['jackhammer']
30206-7-0-4,['jackhammer']
30206-7-0-5,['jackhammer']
30206-7-0-6,['jackhammer']
30206-7-0-7,['jackhammer']
30206-7-0-8,['jackhammer']
30206-7-0-9,['jackhammer']
30226-3-1-0,['dog_bark']
30226-3-1-1,['dog_bark']
30226-3-1-3,['dog_bark']
30226-3-1-5,['dog_bark']
30344-3-0-0,['dog_bark']
30344-3-0-1,['dog_bark']
30344-3-0-3,['dog_bark']
30344-3-0-4,['dog_bark']
30823-8-0-0,['siren']
30832-3-1-0,['dog_bark']
30832-3-12-0,['dog_bark']
30832-3-5-1,['dog_bark']
30832-3-7-0,['dog_bark']
31150-2-0-1,['children_playing']
31150-2-0-14,['children_playing']
31150-2-0-17,['children_playing']
31150-2-0-2,['children_playing']
31150-2-0-24,['children_playing']
31150-2-0-34,['children_playing']
31150-2-0-6,['children_playing']
31323-3-0-1,['dog_bark']
31323-3-0-2,['dog_bark']
31323-3-0-20,['dog_bark']
31323-3-0-22,['dog_bark']
31325-3-1-0,['dog_bark']
31325-3-1-1,['dog_bark']
31325-3-3-6,['dog_bark']
31325-3-4-0,['dog_bark']
31840-3-0-0,['dog_bark']
31840-3-1-0,['dog_bark']
31884-7-0-0,['jackhammer']
31884-7-0-1,['jackhammer']
31884-7-0-2,['jackhammer']
31884-7-0-3,['jackhammer']
31884-7-1-0,['jackhammer']
31884-7-1-1,['jackhammer']
31884-7-1-2,['jackhammer']
31884-7-1-3,['jackhammer']
31884-7-1-4,['jackhammer']
31973-9-0-43,['street_music']
31973-9-0-51,['street_music']
31973-9-0-56,['street_music']
31973-9-0-57,['street_music']
31973-9-0-64,['street_music']
31973-9-0-71,['street_music']
32318-3-0-0,['dog_bark']
32318-3-0-1,['dog_bark']
32417-1-0-0,['car_horn']
33340-7-0-0,['jackhammer']
33340-7-1-0,['jackhammer']
33340-7-10-0,['jackhammer']
33340-7-11-0,['jackhammer']
33340-7-12-0,['jackhammer']
33340-7-13-0,['jackhammer']
33340-7-14-0,['jackhammer']
33340-7-15-0,['jackhammer']
33340-7-16-0,['jackhammer']
33340-7-2-0,['jackhammer']
33340-7-3-0,['jackhammer']
33340-7-4-0,['jackhammer']
33340-7-5-0,['jackhammer']
33340-7-6-0,['jackhammer']
33340-7-7-0,['jackhammer']
33340-7-8-0,['jackhammer']
33340-7-9-0,['jackhammer']
33641-3-1-0,['dog_bark']
33641-3-7-0,['dog_bark']
33641-3-8-0,['dog_bark']
33641-3-9-0,['dog_bark']
33696-3-0-0,['dog_bark']
33696-3-4-0,['dog_bark']
33696-3-4-1,['dog_bark']
33696-3-6-1,['dog_bark']
33849-3-0-0,['dog_bark']
33849-3-2-0,['dog_bark']
33849-3-3-0,['dog_bark']
33849-3-4-0,['dog_bark']
34050-7-0-0,['jackhammer']
34050-7-1-0,['jackhammer']
34050-7-2-0,['jackhammer']
34050-7-3-0,['jackhammer']
34050-7-4-0,['jackhammer']
34050-7-5-0,['jackhammer']
34050-7-6-0,['jackhammer']
34056-2-0-2,['children_playing']
34056-2-0-22,['children_playing']
34056-2-0-40,['children_playing']
34056-2-0-42,['children_playing']
34056-2-0-48,['children_playing']
34056-2-0-61,['children_playing']
34056-2-0-80,['children_playing']
34241-1-0-0,['car_horn']
34241-1-1-0,['car_horn']
34241-1-2-0,['car_horn']
344-3-0-0,['dog_bark']
344-3-1-0,['dog_bark']
344-3-4-0,['dog_bark']
344-3-5-0,['dog_bark']
34621-4-0-0,['drilling']
34621-4-1-0,['drilling']
34621-4-11-0,['drilling']
34621-4-12-0,['drilling']
34621-4-13-0,['drilling']
34621-4-14-0,['drilling']
34621-4-15-0,['drilling']
34621-4-16-0,['drilling']
34621-4-17-0,['drilling']
34621-4-18-0,['drilling']
34621-4-2-0,['drilling']
34621-4-20-0,['drilling']
34621-4-21-0,['drilling']
34621-4-22-0,['drilling']
34621-4-24-0,['drilling']
34621-4-25-0,['drilling']
34621-4-26-0,['drilling']
34621-4-27-0,['drilling']
34621-4-4-0,['drilling']
34621-4-5-0,['drilling']
34621-4-7-0,['drilling']
34621-4-8-0,['drilling']
34643-4-0-0,['drilling']
34643-4-1-0,['drilling']
34643-4-1-1,['drilling']
34643-4-2-0,['drilling']
34643-4-2-1,['drilling']
34643-4-2-2,['drilling']
34708-6-0-0,['gun_shot']
34708-6-1-0,['gun_shot']
34708-6-2-0,['gun_shot']
34708-6-3-0,['gun_shot']
34708-6-4-0,['gun_shot']
34708-6-5-0,['gun_shot']
34771-3-0-10,['dog_bark']
34771-3-0-14,['dog_bark']
34771-3-0-4,['dog_bark']
34771-3-0-5,['dog_bark']
34866-9-0-10,['street_music']
34866-9-0-11,['street_music']
34866-9-0-13,['street_music']
34866-9-0-3,['street_music']
34866-9-0-5,['street_music']
34866-9-0-9,['street_music']
34871-3-11-0,['dog_bark']
34871-3-6-0,['dog_bark']
34871-3-8-0,['dog_bark']
34871-3-9-0,['dog_bark']
34872-3-0-0,['dog_bark']
34872-3-0-1,['dog_bark']
34872-3-0-2,['dog_bark']
34931-3-0-0,['dog_bark']
34952-8-0-0,['siren']
34952-8-0-1,['siren']
34952-8-0-2,['siren']
34952-8-0-3,['siren']
34952-8-0-4,['siren']
34952-8-0-5,['siren']
34952-8-0-6,['siren']
34952-8-0-7,['siren']
35296-3-0-0,['dog_bark']
35296-3-1-0,['dog_bark']
35296-3-2-0,['dog_bark']
35382-0-0-0,['air_conditioner']
35382-0-0-1,['air_conditioner']
35548-9-0-10,['street_music']
35548-9-0-21,['street_music']
35548-9-0-23,['street_music']
35548-9-1-14,['street_music']
35548-9-2-7,['street_music']
35548-9-2-9,['street_music']
35549-9-0-14,['street_music']
35549-9-0-2,['street_music']
35549-9-0-28,['street_music']
35549-9-0-47,['street_music']
35549-9-0-51,['street_music']
35549-9-0-58,['street_music']
35628-3-0-0,['dog_bark']
35629-3-0-0,['dog_bark']
35629-3-1-0,['dog_bark']
35629-3-2-0,['dog_bark']
35629-3-3-0,['dog_bark']
35799-6-0-0,['gun_shot']
35800-6-0-0,['gun_shot']
36263-9-0-12,['street_music']
36263-9-0-13,['street_music']
36263-9-0-17,['street_music']
36263-9-0-2,['street_music']
36263-9-0-3,['street_music']
36263-9-0-5,['street_music']
36264-9-0-0,['street_music']
36264-9-0-1,['street_music']
36264-9-0-10,['street_music']
36264-9-0-2,['street_music']
36264-9-0-5,['street_music']
36264-9-0-7,['street_music']
36403-6-0-0,['gun_shot']
36429-2-0-13,['children_playing']
36429-2-0-14,['children_playing']
36429-2-0-15,['children_playing']
36429-2-0-18,['children_playing']
36429-2-0-23,['children_playing']
36429-2-0-6,['children_playing']
36429-2-0-7,['children_playing']
36902-3-0-0,['dog_bark']
36902-3-1-0,['dog_bark']
36902-3-2-0,['dog_bark']
37236-6-0-0,['gun_shot']
37560-4-0-0,['drilling']
37560-4-0-1,['drilling']
37560-4-0-2,['drilling']
37560-4-0-3,['drilling']
37560-4-0-4,['drilling']
37560-4-0-5,['drilling']
37869-3-0-0,['dog_bark']
37869-3-1-0,['dog_bark']
37869-3-3-0,['dog_bark']
37869-3-5-0,['dog_bark']
38121-3-0-0,['dog_bark']
38231-3-0-0,['dog_bark']
38231-3-2-0,['dog_bark']
38231-3-3-0,['dog_bark']
38231-3-4-0,['dog_bark']
38236-3-2-2,['dog_bark']
38236-3-2-3,['dog_bark']
38236-3-3-0,['dog_bark']
39532-4-0-0,['drilling']
39532-4-1-0,['drilling']
39532-4-2-0,['drilling']
39532-4-3-0,['drilling']
39533-4-0-0,['drilling']
39533-4-1-0,['drilling']
39847-5-0-0,['engine_idling']
39847-5-0-1,['engine_idling']
39847-5-0-10,['engine_idling']
39847-5-0-11,['engine_idling']
39847-5-0-12,['engine_idling']
39847-5-0-2,['engine_idling']
39847-5-0-3,['engine_idling']
39847-5-0-4,['engine_idling']
39847-5-0-5,['engine_idling']
39847-5-0-6,['engine_idling']
39847-5-0-7,['engine_idling']
39847-5-0-8,['engine_idling']
39847-5-0-9,['engine_idling']
39847-5-1-0,['engine_idling']
39852-5-0-0,['engine_idling']
39852-5-0-1,['engine_idling']
39854-5-0-0,['engine_idling']
39854-5-1-0,['engine_idling']
39854-5-1-1,['engine_idling']
39854-5-1-2,['engine_idling']
39854-5-1-3,['engine_idling']
39854-5-1-4,['engine_idling']
39856-5-0-0,['engine_idling']
39856-5-0-1,['engine_idling']
39856-5-0-10,['engine_idling']
39856-5-0-11,['engine_idling']
39856-5-0-12,['engine_idling']
39856-5-0-13,['engine_idling']
39856-5-0-14,['engine_idling']
39856-5-0-15,['engine_idling']
39856-5-0-16,['engine_idling']
39856-5-0-17,['engine_idling']
39856-5-0-18,['engine_idling']
39856-5-0-19,['engine_idling']
39856-5-0-2,['engine_idling']
39856-5-0-20,['engine_idling']
39856-5-0-21,['engine_idling']
39856-5-0-22,['engine_idling']
39856-5-0-23,['engine_idling']
39856-5-0-24,['engine_idling']
39856-5-0-25,['engine_idling']
39856-5-0-26,['engine_idling']
39856-5-0-27,['engine_idling']
39856-5-0-28,['engine_idling']
39856-5-0-3,['engine_idling']
39856-5-0-4,['engine_idling']
39856-5-0-5,['engine_idling']
39856-5-0-6,['engine_idling']
39856-5-0-7,['engine_idling']
39856-5-0-8,['engine_idling']
39856-5-0-9,['engine_idling']
39857-5-0-0,['engine_idling']
39857-5-0-1,['engine_idling']
39857-5-0-2,['engine_idling']
39857-5-1-0,['engine_idling']
39857-5-1-1,['engine_idling']
39857-5-1-2,['engine_idling']
39857-5-1-3,['engine_idling']
39857-5-2-0,['engine_idling']
39857-5-3-0,['engine_idling']
39857-5-4-0,['engine_idling']
39857-5-5-0,['engine_idling']
39857-5-5-1,['engine_idling']
39884-5-0-0,['engine_idling']
39884-5-0-1,['engine_idling']
39884-5-0-2,['engine_idling']
39884-5-0-3,['engine_idling']
39884-5-0-4,['engine_idling']
39884-5-0-5,['engine_idling']
39884-5-0-6,['engine_idling']
39884-5-0-7,['engine_idling']
39967-9-0-0,['street_music']
39967-9-0-100,['street_music']
39967-9-0-44,['street_music']
39967-9-0-56,['street_music']
39967-9-0-78,['street_music']
39967-9-0-99,['street_music']
39968-9-0-144,['street_music']
39968-9-0-173,['street_music']
39968-9-0-181,['street_music']
39968-9-0-227,['street_music']
39968-9-0-69,['street_music']
39968-9-0-81,['street_music']
39970-9-0-108,['street_music']
39970-9-0-142,['street_music']
39970-9-0-41,['street_music']
39970-9-0-46,['street_music']
39970-9-0-54,['street_music']
39970-9-0-98,['street_music']
40717-8-0-0,['siren']
40717-8-0-1,['siren']
40717-8-0-2,['siren']
40717-8-0-3,['siren']
40717-8-0-4,['siren']
40717-8-0-5,['siren']
40717-8-0-6,['siren']
40722-8-0-0,['siren']
40722-8-0-1,['siren']
40722-8-0-2,['siren']
40722-8-0-3,['siren']
40722-8-0-4,['siren']
40722-8-0-5,['siren']
40722-8-0-6,['siren']
40722-8-0-7,['siren']
40722-8-0-8,['siren']
41306-3-0-10,['dog_bark']
41306-3-0-13,['dog_bark']
41306-3-0-4,['dog_bark']
41364-9-0-11,['street_music']
41364-9-0-18,['street_music']
41364-9-0-22,['street_music']
41364-9-0-23,['street_music']
41364-9-0-24,['street_music']
41364-9-0-27,['street_music']
41372-3-0-25,['dog_bark']
41372-3-0-36,['dog_bark']
41372-3-0-39,['dog_bark']
41372-3-0-51,['dog_bark']
41918-3-0-0,['dog_bark']
41918-3-0-1,['dog_bark']
4201-3-0-0,['dog_bark']
4201-3-1-0,['dog_bark']
4201-3-2-0,['dog_bark']
4201-3-3-0,['dog_bark']
42097-7-0-0,['jackhammer']
42097-7-0-1,['jackhammer']
42097-7-0-2,['jackhammer']
42101-1-1-0,['car_horn']
42117-8-0-0,['siren']
42117-8-0-1,['siren']
42117-8-0-10,['siren']
42117-8-0-11,['siren']
42117-8-0-12,['siren']
42117-8-0-13,['siren']
42117-8-0-14,['siren']
42117-8-0-2,['siren']
42117-8-0-3,['siren']
42117-8-0-4,['siren']
42117-8-0-5,['siren']
42117-8-0-6,['siren']
42117-8-0-7,['siren']
42117-8-0-8,['siren']
42117-8-0-9,['siren']
42117-8-1-0,['siren']
42324-4-0-0,['drilling']
42324-4-1-0,['drilling']
42324-4-2-0,['drilling']
42324-4-2-1,['drilling']
42324-4-2-2,['drilling']
42324-4-2-3,['drilling']
42324-4-2-4,['drilling']
42371-3-0-0,['dog_bark']
42937-4-0-0,['drilling']
42937-4-0-1,['drilling']
42937-4-0-2,['drilling']
42953-9-0-16,['street_music']
42953-9-0-21,['street_music']
42953-9-0-28,['street_music']
42953-9-0-37,['street_music']
42953-9-0-49,['street_music']
42953-9-0-50,['street_music']
42954-9-0-12,['street_music']
42954-9-0-18,['street_music']
42954-9-0-2,['street_music']
42954-9-0-20,['street_music']
42954-9-0-22,['street_music']
42954-9-0-5,['street_music']
42955-9-0-12,['street_music']
42955-9-0-14,['street_music']
42955-9-0-18,['street_music']
42955-9-0-19,['street_music']
42955-9-0-22,['street_music']
43784-3-0-0,['dog_bark']
43784-3-1-0,['dog_bark']
43786-3-0-0,['dog_bark']
43786-3-1-0,['dog_bark']
43787-3-0-0,['dog_bark']
43787-3-1-0,['dog_bark']
43787-3-2-0,['dog_bark']
43787-3-3-0,['dog_bark']
43802-1-0-0,['car_horn']
43802-1-1-0,['car_horn']
43802-1-2-0,['car_horn']
43803-1-0-0,['car_horn']
43805-8-0-0,['siren']
43805-8-1-0,['siren']
43805-8-2-0,['siren']
43805-8-3-0,['siren']
43805-8-4-0,['siren']
43806-8-0-0,['siren']
44110-3-0-0,['dog_bark']
44110-3-1-0,['dog_bark']
44110-3-3-0,['dog_bark']
44110-3-4-0,['dog_bark']
44278-1-0-0,['car_horn']
44278-1-1-0,['car_horn']
44325-9-0-18,['street_music']
44325-9-0-21,['street_music']
44325-9-0-35,['street_music']
44325-9-0-67,['street_music']
44325-9-0-72,['street_music']
44325-9-0-78,['street_music']
44735-5-0-0,['engine_idling']
44735-5-0-1,['engine_idling']
44736-5-0-0,['engine_idling']
44736-5-0-1,['engine_idling']
44737-5-0-0,['engine_idling']
44737-5-0-1,['engine_idling']
44737-5-0-2,['engine_idling']
44737-5-0-3,['engine_idling']
44831-3-0-0,['dog_bark']
44831-3-1-0,['dog_bark']
44831-3-2-0,['dog_bark']
45256-1-0-0,['car_horn']
46299-2-0-0,['children_playing']
46299-2-0-16,['children_playing']
46299-2-0-21,['children_playing']
46299-2-0-22,['children_playing']
46299-2-0-36,['children_playing']
46299-2-0-48,['children_playing']
46299-2-0-8,['children_playing']
46299-2-0-9,['children_playing']
46391-1-0-0,['car_horn']
46391-1-1-0,['car_horn']
46654-6-0-0,['gun_shot']
46655-6-0-0,['gun_shot']
46656-6-0-0,['gun_shot']
46656-6-1-0,['gun_shot']
46656-6-2-0,['gun_shot']
46656-6-3-0,['gun_shot']
46656-6-4-0,['gun_shot']
46656-6-5-0,['gun_shot']
46668-4-0-0,['drilling']
46668-4-0-1,['drilling']
46668-4-0-2,['drilling']
46669-4-0-0,['drilling']
46669-4-0-10,['drilling']
46669-4-0-2,['drilling']
46669-4-0-24,['drilling']
46669-4-0-26,['drilling']
46669-4-0-3,['drilling']
46669-4-0-30,['drilling']
46669-4-0-31,['drilling']
46669-4-0-32,['drilling']
46669-4-0-33,['drilling']
46669-4-0-35,['drilling']
46669-4-0-36,['drilling']
46669-4-0-37,['drilling']
46669-4-0-39,['drilling']
46669-4-0-4,['drilling']
46669-4-0-45,['drilling']
46669-4-0-48,['drilling']
46669-4-0-49,['drilling']
46669-4-0-54,['drilling']
46669-4-0-61,['drilling']
46669-4-0-63,['drilling']
46669-4-0-8,['drilling']
46669-4-0-9,['drilling']
46918-5-0-0,['engine_idling']
46918-5-0-1,['engine_idling']
46918-5-0-2,['engine_idling']
47019-2-0-42,['children_playing']
47019-2-0-44,['children_playing']
47019-2-0-55,['children_playing']
47019-2-0-65,['children_playing']
47019-2-0-66,['children_playing']
47019-2-0-69,['children_playing']
47019-2-0-73,['children_playing']
47160-0-0-0,['air_conditioner']
47160-0-0-1,['air_conditioner']
47160-0-0-2,['air_conditioner']
47160-0-0-3,['air_conditioner']
47160-0-0-4,['air_conditioner']
47926-3-0-0,['dog_bark']
47926-3-1-0,['dog_bark']
47926-3-2-0,['dog_bark']
47926-3-3-0,['dog_bark']
4910-3-0-0,['dog_bark']
4911-3-0-0,['dog_bark']
4912-3-0-0,['dog_bark']
4912-3-1-0,['dog_bark']
4912-3-2-0,['dog_bark']
4912-3-3-0,['dog_bark']
4918-3-0-0,['dog_bark']
4918-3-1-0,['dog_bark']
4918-3-3-0,['dog_bark']
4918-3-4-0,['dog_bark']
49312-2-0-1,['children_playing']
49312-2-0-10,['children_playing']
49312-2-0-16,['children_playing']
49312-2-0-17,['children_playing']
49312-2-0-2,['children_playing']
49312-2-0-5,['children_playing']
49312-2-0-7,['children_playing']
49313-2-0-1,['children_playing']
49313-2-0-10,['children_playing']
49313-2-0-13,['children_playing']
49313-2-0-20,['children_playing']
49313-2-0-30,['children_playing']
49313-2-0-4,['children_playing']
49313-2-0-9,['children_playing']
49485-9-0-138,['street_music']
49485-9-0-142,['street_music']
49485-9-0-154,['street_music']
49485-9-0-24,['street_music']
49485-9-0-28,['street_music']
49485-9-0-91,['street_music']
49769-5-0-0,['engine_idling']
49769-5-1-0,['engine_idling']
49808-3-0-6,['dog_bark']
49808-3-1-22,['dog_bark']
49808-3-1-8,['dog_bark']
49809-3-0-0,['dog_bark']
49809-3-3-0,['dog_bark']
49809-3-4-0,['dog_bark']
49974-1-0-0,['car_horn']
50223-3-0-1,['dog_bark']
50223-3-0-10,['dog_bark']
50223-3-0-3,['dog_bark']
50223-3-0-6,['dog_bark']
50413-4-0-0,['drilling']
50413-4-0-1,['drilling']
50413-4-0-2,['drilling']
50413-4-0-3,['drilling']
50414-4-0-0,['drilling']
50414-4-0-1,['drilling']
50415-4-0-0,['drilling']
50415-4-0-1,['drilling']
50416-4-0-0,['drilling']
50416-4-0-1,['drilling']
50416-4-0-2,['drilling']
50454-5-0-0,['engine_idling']
50455-5-0-0,['engine_idling']
50612-3-0-0,['dog_bark']
50613-3-0-0,['dog_bark']
50614-3-0-0,['dog_bark']
50618-6-0-0,['gun_shot']
50629-4-0-0,['drilling']
50629-4-0-1,['drilling']
50629-4-1-0,['drilling']
50629-4-1-1,['drilling']
50629-4-1-11,['drilling']
50629-4-1-13,['drilling']
50629-4-1-2,['drilling']
50629-4-1-3,['drilling']
50629-4-1-4,['drilling']
50629-4-1-8,['drilling']
50629-4-1-9,['drilling']
50629-4-2-0,['drilling']
50629-4-3-0,['drilling']
50629-4-4-0,['drilling']
50629-4-4-3,['drilling']
50629-4-4-8,['drilling']
50629-4-4-9,['drilling']
50661-5-0-0,['engine_idling']
50661-5-0-1,['engine_idling']
50661-5-0-2,['engine_idling']
50661-5-0-3,['engine_idling']
50661-5-0-4,['engine_idling']
50661-5-0-5,['engine_idling']
50668-5-0-0,['engine_idling']
50668-5-0-1,['engine_idling']
50668-5-0-2,['engine_idling']
50668-5-1-0,['engine_idling']
50668-5-2-0,['engine_idling']
50668-5-3-0,['engine_idling']
50668-5-4-0,['engine_idling']
50668-5-5-0,['engine_idling']
50668-5-5-1,['engine_idling']
50668-5-5-2,['engine_idling']
50668-5-6-0,['engine_idling']
50668-5-7-0,['engine_idling']
50885-3-0-2,['dog_bark']
50885-3-0-3,['dog_bark']
50885-3-0-4,['dog_bark']
50885-3-0-5,['dog_bark']
50898-5-0-0,['engine_idling']
50901-0-0-0,['air_conditioner']
50901-0-1-0,['air_conditioner']
50901-0-1-1,['air_conditioner']
51022-3-13-0,['dog_bark']
51022-3-29-0,['dog_bark']
51022-3-30-4,['dog_bark']
51022-3-7-0,['dog_bark']
51024-3-0-16,['dog_bark']
51024-3-0-2,['dog_bark']
51024-3-0-23,['dog_bark']
51024-3-0-3,['dog_bark']
51027-3-0-7,['dog_bark']
51027-3-0-9,['dog_bark']
51027-3-1-1,['dog_bark']
51027-3-1-4,['dog_bark']
518-4-0-0,['drilling']
518-4-0-1,['drilling']
518-4-0-2,['drilling']
518-4-0-3,['drilling']
52077-3-0-13,['dog_bark']
52077-3-0-17,['dog_bark']
52077-3-0-3,['dog_bark']
52077-3-0-8,['dog_bark']
52102-1-0-0,['car_horn']
52171-3-2-0,['dog_bark']
52171-3-3-0,['dog_bark']
52171-3-6-0,['dog_bark']
52171-3-6-1,['dog_bark']
52284-6-0-0,['gun_shot']
52357-6-0-0,['gun_shot']
52411-9-0-4,['street_music']
52411-9-0-52,['street_music']
52411-9-0-6,['street_music']
52411-9-0-64,['street_music']
52411-9-0-66,['street_music']
52411-9-0-79,['street_music']
52441-3-0-0,['dog_bark']
52441-3-0-13,['dog_bark']
52441-3-0-8,['dog_bark']
52441-3-1-2,['dog_bark']
52633-3-0-1,['dog_bark']
52633-3-0-2,['dog_bark']
52633-3-0-8,['dog_bark']
52633-3-0-9,['dog_bark']
52740-3-0-0,['dog_bark']
52740-3-0-1,['dog_bark']
52740-3-0-2,['dog_bark']
52740-3-0-3,['dog_bark']
52882-2-0-0,['children_playing']
52882-2-0-11,['children_playing']
52882-2-0-3,['children_playing']
52882-2-0-4,['children_playing']
52882-2-0-6,['children_playing']
52882-2-0-7,['children_playing']
52882-2-0-8,['children_playing']
54067-2-0-23,['children_playing']
54067-2-0-33,['children_playing']
54067-2-0-48,['children_playing']
54067-2-0-60,['children_playing']
54067-2-0-70,['children_playing']
54067-2-0-71,['children_playing']
54067-2-0-80,['children_playing']
54081-9-0-24,['street_music']
54081-9-0-47,['street_music']
54081-9-0-56,['street_music']
54081-9-0-87,['street_music']
54081-9-0-93,['street_music']
54086-1-0-0,['car_horn']
54086-1-1-0,['car_horn']
54086-1-2-0,['car_horn']
54173-2-0-18,['children_playing']
